"Gene","Endo.t","Endo.kME.brown"
"MLXIP",-21.2672538722806,-0.0119569162271004
"MLXIPL",-32.439371365991,-0.209326490549597
"MLYCD",-10.1813117491203,-0.0758798627935269
"MMAB",7.04842620058362,0.180804664946296
"MMACHC",-20.6215494787141,0.0481169183713376
"MMADHC",10.66092042601,-0.0543279380985045
"MMD",-10.3904914467599,0.0811787372612849
"MMD2",-29.6855787473122,-0.0939790223040396
"MMDK",25.1037171126103,0.155283228998822
"MMEL1",-25.5055584885731,0.0033164764001771
"MMGT1",5.55737810113953,0.150215661858415
"MMP11",-3.63818386021746,0.107767089263644
"MMP12",-14.610103204669,0.0335822682745336
"MMP14",12.9607166521337,0.21079693095742
"MMP15",2.35361539963316,0.0907395981460295
"MMP16",-83.9235084793287,-0.0642547241850005
"MMP17",-40.557008095672,0.095356470130087
"MMP19",-0.40275612207719,0.07886648562602
"MMP2",11.6300076420055,0.0351034349580845
"MMP20",-7.33993991138757,-0.102544889231195
"MMP24",2.50457269484447,-0.0867094883058253
"MMP24OS",-10.2911719337665,0.00955048693746544
"MMP25-AS1",-23.1668600945815,0.0717845025032675
"MMP26",-2.30130687722501,-0.00784749013710495
"MMP28",14.2139763117049,0.0679957477361703
"MMRN1",5.93923676800228,-0.0690998906850996
"MMRN2",33.3183269239884,0.402934649039486
"MMS19",-20.3344580132435,0.053330273439808
"MMS22L",4.55258865475227,0.0598674088214258
"MMUT",-0.300716191088083,0.188980530308099
"MMVP1",16.0000047387078,0.0503816156330143
"MN1",-4.4879714675421,-0.0398982453980512
"MNAT1",-36.0277230068103,0.0562852916831929
"MND1",-16.9634329235007,0.00974294572770942
"MNDA",21.1866417738803,0.263503756906212
"MNS1",-27.6369365307042,0.155761332528591
"MNT",-8.571309682842,-0.116200705220646
"MNX1",-24.5801895558366,-0.0422868729111173
"MOAP1",-31.0087945915358,0.00450542158178879
"MOB1A",21.1341565916714,0.124986595664512
"MOB1B",9.04791479765858,0.0959531308750197
"MOB2",11.9367332993213,0.149072728620934
"MOB3A",6.7116293823083,0.132418171541332
"MOB3B",11.3480900610019,0.0774145308989969
"MOB4",1.22104544646685,0.181399959209436
"MOBP",-20.7710939558902,0.0595838018483296
"MOCOS",-2.34690398777549,0.0584939206605772
"MOCS1",11.7309165652929,0.160725152011461
"MOCS2",0.634479700076329,0.0302654176930872
"MOCS3",-12.0488840907892,-0.0220605793677827
"MOG",-14.0859246224324,0.0184734179574818
"MOGAT1",-11.5376927994053,-0.156772787172761
"MOGS",-13.2305896079215,-0.041257467959938
"MOK",-61.4258106737594,0.0394554532872662
"MON1A",-10.4948597777268,0.102847457969865
"MON1B",-9.98707004608731,-0.142580129457886
"MON2",-35.6636938699261,0.0214939723204833
"MORC1",-7.48444097230013,-0.0391739995942357
"MORC1-AS1",2.38384413345298,0.0132293611031624
"MORC2",-5.32571268236118,0.036324536445565
"MORC2-AS1",-21.5461803848268,-0.213130679231564
"MORC3",-7.94879336612004,0.125163440448516
"MORC4",-5.53949389461206,0.158479663323535
"MORF4L1",8.55100980537478,0.0650229569963931
"MORF4L1P1",6.39102954661441,0.0160906834275319
"MORF4L1P5",-3.35847659386545,-0.0532398669129492
"MORF4L2",-18.768584873047,0.194026409194935
"MORF4L2-AS1",-2.19485127854227,0.00172294804030295
"MORN1",-12.4400766918423,-0.0519299442094513
"MORN2",-5.80773453622267,0.0274369613767569
"MORN3",-17.660194909327,0.0619180533954986
"MORN4",-36.3890535329286,0.0977248331714167
"MORN5",-23.2457878351916,-0.0606041662732909
"MOSMO",-32.4033609226779,0.0981590960215941
"MOSPD1",-4.50213704859861,0.184916530343303
"MOSPD2",3.70223762311451,0.154800042926098
"MOSPD3",-3.52612398568083,0.161096942107171
"MOV10",7.74811714412661,-0.0388093315284688
"MOV10L1",-9.78280689241814,-0.123471216066349
"MOXD1",-33.932533571575,-0.0497657621851865
"MPC1",-16.0022404093769,0.193623045807875
"MPC2",-15.2315864058641,0.300434654392895
"MPDU1",1.10283713501413,0.0898421747665741
"MPDZ",-9.88242518157405,0.176347498060205
"MPG",-7.26781687481109,-0.0722151999261209
"MPHOSPH10",-14.162840605343,-0.087009247815573
"MPHOSPH6",-37.3025969047522,-0.0596185472740897
"MPHOSPH8",-32.872025696683,-0.000422562119905289
"MPHOSPH9",-64.6787681105938,0.0602778925837851
"MPL",-20.8175682726351,0.00338698653601803
"MPLKIP",4.87927835085876,-0.0907823537217581
"MPND",-1.87410389141378,-0.0348737765452571
"MPO",-30.4489719806679,-0.109257755651728
"MPP2",-20.8978638036479,0.0201318970403611
"MPP3",-5.45256138396541,-0.107133514222161
"MPP5",-9.55453672246445,0.111956815204085
"MPP6",-64.1265266847707,0.0196719133146297
"MPP7",-36.2168838038883,0.0751502655413728
"MPPE1",-21.6025768936107,-0.0785328201192183
"MPPED1",-59.7333326162911,0.176250036420523
"MPPED2",-1.32814543095067,-0.135545146851702
"MPRIP",0.281220475056494,-0.00185578812917001
"MPRIP-AS1",-14.0956073298503,0.0768857965909155
"MPST",12.3230045185033,0.00861215391153776
"MPV17",-19.3161632253188,-0.145957407395146
"MPV17L2",-0.898353833107384,-0.0531887882024423
"MPZ",-2.04697593788544,-0.0384397471219651
"MPZL1",13.1927343757266,0.0527720757933888
"MPZL3",1.21791622775846,-0.0011921896384701
"MRAP",-9.32102186747006,-0.0356158683680751
"MRAP2",-37.6900297427785,-0.0153238662939401
"MRAS",-11.4323137139192,-0.000519240108495096
"MRC1",2.14385920455852,0.0939103934984156
"MRC2",25.0683096925348,0.331704806958893
"MRE11",-10.6744158797194,0.016397860587641
"MREG",-46.561846059631,-0.0748260802001799
"MRFAP1",12.802283671288,0.223807327893093
"MRFAP1L1",0.361759726735702,-0.0443476426458237
"MRGBP",-8.87884566396577,-0.0114468454222711
"MRGPRF",10.3419097243089,0.046868938641159
"MRI1",-22.0116598590593,-0.0850795609287373
"MRLN",-8.37533251603167,-0.114345719843964
"MRM1",0.991009122868243,-0.00450708858597423
"MRM2",7.61743734277943,0.00944567080039338
"MRM3",-3.85682904204046,0.161340097711132
"MRNIP",-40.6131102684845,-0.0022003827651565
"MRO",-2.52166577931795,-0.149458310165231
"MROCKI",5.20010853552748,-0.117235006780837
"MROH1",-38.8654966395811,-0.136192742809551
"MROH2A",2.22134994132101,0.0466003132824128
"MROH3P",-9.00943150132644,-0.0510006815917175
"MROH5",-26.3224918088944,-0.0609346855845431
"MROH6",2.08409838563211,-0.0142650941444178
"MROH7-TTC4",-2.6702011540499,-0.0924064434044996
"MROH8",-25.1453853666576,-0.199041707198563
"MROH9",0.980414996383695,-0.0312244962966715
"MRPL1",6.30305532948151,0.183623714115321
"MRPL10",0.736543326864155,0.264355041552988
"MRPL11",1.88946171970142,0.113225627446235
"MRPL13",-0.516126830291907,0.199537273999653
"MRPL14",11.5415990126825,-5.85748612345338e-05
"MRPL16",-13.1858813042561,0.117029521862612
"MRPL17",-2.94849731295874,0.0668213033760055
"MRPL18",-1.30394346498318,0.20041293822374
"MRPL19",-12.6049348315641,0.0434212748150113
"MRPL2",-3.45524465853851,0.277848380712369
"MRPL20",7.58381415727632,0.133977781547608
"MRPL21",5.45562848850174,0.105278765635703
"MRPL22",9.82872668268512,-0.151097718742498
"MRPL23",14.8769063637894,0.200772465215362
"MRPL24",-3.38723638158838,-0.0235262814762097
"MRPL28",-1.29650406476141,-0.0322506391196485
"MRPL3",-19.5481485416809,0.0122716080301458
"MRPL33",7.02302673981675,0.0705533558347102
"MRPL34",-7.61072615076434,-0.0855923055540971
"MRPL35",1.60099498094608,-0.00464669730612349
"MRPL36",7.28392774211727,0.0437590935014366
"MRPL37",-5.63000070315481,0.0215082336201396
"MRPL38",-11.8142393458257,-0.0650783733195481
"MRPL39",-11.9154717382359,0.144427048930022
"MRPL4",-15.6115782106224,-0.117349317520545
"MRPL40",3.42045534202202,-0.0275696255938437
"MRPL41",4.24573234462473,0.114863897289528
"MRPL42",0.636656080902087,0.166397713889942
"MRPL43",6.70056646219846,0.179747205337457
"MRPL44",-3.74470824646518,-0.0157753250438046
"MRPL45",-7.23463552160463,0.0377707882386791
"MRPL45P2",-37.0170274995418,0.0705789705500011
"MRPL46",-7.1284807667054,-0.0566004020905261
"MRPL47",1.49621796346782,0.0508993016331408
"MRPL48",-12.9429749393236,0.0988308742028479
"MRPL49",0.0758126596640962,0.0118544043234611
"MRPL50",-1.66736473457701,0.0219757540961092
"MRPL51",12.7548367927149,0.20247073395007
"MRPL52",10.0571952109236,0.139239291775591
"MRPL53",-0.635665481162792,-0.118101866147249
"MRPL54",9.02329798524899,0.0653874384345586
"MRPL55",-8.0813873837206,-0.00112210754602795
"MRPL57",2.52253748794132,0.00639599327194735
"MRPL58",-5.04803465401875,0.111288061613902
"MRPL9",-4.634059706183,0.119606655826722
"MRPS10",-2.98284857687579,0.0416540296049061
"MRPS11",-12.1757987152058,0.0103257706065833
"MRPS14",6.4072179782835,0.164408526594298
"MRPS15",-9.40798996159635,0.150902717006669
"MRPS16",-18.2012784479629,-0.000487222246727205
"MRPS18A",-3.49489343908303,-0.0172378197164172
"MRPS18B",16.2774296355811,0.134848759367649
"MRPS18C",3.17518254706151,-0.0528435791969527
"MRPS2",-2.21546548718027,0.165069696982726
"MRPS21",-12.1877038307648,0.190173987402331
"MRPS22",-8.60909426959469,0.0612309540510765
"MRPS23",-8.48317227240811,-0.0296223520637311
"MRPS25",-32.1038319003606,0.108764817256685
"MRPS26",-8.1175237166494,0.065499043454427
"MRPS27",-15.7029437730472,-0.0799389529259864
"MRPS30",-23.9177816199761,-0.125466311011257
"MRPS31",-6.12293397600678,0.0261075160621284
"MRPS31P2",-9.90772642287754,-0.145884149613902
"MRPS33",-5.23398610143458,0.0608109372135208
"MRPS33P2",-2.52341585387554,-0.271317521778284
"MRPS34",-1.41286939147625,0.112822851091577
"MRPS35",4.76166312002079,-0.020792538960516
"MRPS36",-8.75117441089871,0.0420607604434695
"MRPS5",-28.6673121192932,0.174143417238495
"MRPS7",-3.36383407559722,-0.0290955361502267
"MRPS9",-25.0984653961343,0.0252623865299517
"MRRF",-12.4463950443779,-0.0677580307245971
"MRS2",-20.6731221878257,-0.0104466990460093
"MRTFA",-29.595734132883,0.0574366308366789
"MRTFB",-25.8412711968097,0.119348759868741
"MRTO4",-18.9632810877846,-0.0189830672231498
"MRVI1",1.92214461476743,-0.142613216549961
"MRVI1-AS1",-35.241925025714,0.0407427796249445
"MS4A13",-33.5747567052083,-0.118200786598809
"MS4A15",-0.153547044254098,0.0837606079347358
"MS4A4A",2.55980312357505,0.125818560552154
"MS4A4E",-14.0042167328981,-0.00422584133961691
"MS4A5",-0.777997455138934,0.236052878822984
"MS4A6A",2.24439288727497,-0.0614282976235291
"MS4A8",1.70867960938492,0.106485814334806
"MSANTD1",-31.8282710360311,0.00780722974911451
"MSANTD2",-0.151672595422078,0.113827885543261
"MSANTD3",-9.01396774733981,-0.00651002597409951
"MSANTD3-TMEFF1",-15.843072933127,-0.0926913403366138
"MSANTD4",-1.21909330898637,0.0990810609524357
"MSC",6.37966040968598,0.233591820290846
"MSC-AS1",-0.820771558371783,0.0350350461539974
"MSH2",-42.5851539260374,0.00409773663925265
"MSH3",-26.0867172808443,-0.128529016909725
"MSH4",-22.3032379009206,0.0637388830370415
"MSH6",-14.2864638815772,-0.0302907389293379
"MSI1",-1.10095264047347,0.0647442793797954
"MSI2",-5.3777233678391,-0.0462807870873532
"MSL1",-5.0481279221255,0.122379052587712
"MSL2",-7.61740809040399,0.0710285458600175
"MSL3",-4.63107553253541,-0.121443053398173
"MSL3P1",-33.4874109209316,-0.032885417205083
"MSLNL",-13.5090110081224,0.0858185265750499
"MSMO1",-31.2680192561599,0.0159898099865099
"MSMP",4.91275140754924,-0.0669966291102748
"MSN",42.4341647933125,0.441947848339374
"MSR1",-3.74502278601017,-0.0380380233877204
"MSRA",-72.5818021864213,-0.102685335361041
"MSRB1",10.3030566673843,0.229381850273605
"MSRB2",3.77347560108595,0.232018456695685
"MSRB3",25.2457759602022,0.183895692251019
"MSS51",-2.54886207249741,0.158274183079489
"MST1",-3.53683162648004,-0.10571512979398
"MST1L",-4.1590315470613,0.018192157246422
"MST1P2",-18.0965363136519,0.138528598101507
"MST1R",-63.7749674771765,0.00163007031922902
"MSTN",-1.60315572629106,-0.00456780461922823
"MSTO1",-9.31746432045218,-0.0769377473633162
"MSX1",12.0683754217383,0.180323175904708
"MT-ATP6",47.8292864693889,0.371597664698368
"MT-ATP8",-6.37596865842773,0.0437255882274465
"MT-CO1",30.7887804693509,0.159077300015509
"MT-CO3",57.2167178656489,0.202713503072922
"MT-CYB",58.8776742600126,0.33538167442512
"MT-ND1",40.4882810064639,0.212350574493869
"MT-ND2",47.5544062150134,0.339598192386145
"MT-ND3",54.9686679078196,0.310166896482911
"MT-ND4",41.5133250244993,0.275752373259597
"MT-ND4L",15.952009319353,0.219786031353655
"MT-ND5",31.5887235112339,0.485741788835261
"MT-ND6",8.54861130540785,0.0580254701361542
"MT-RNR1",40.8731223549706,0.115930737380406
"MT-RNR2",83.6296492477027,0.283074745850835
"MT-TL1",4.86494253587387,-0.00332436049239323
"MT-TV",4.15678357666525,0.184039933386039
"MT1E",67.9566042768149,0.617511332781734
"MT1F",44.659145778336,0.690587069806485
"MT1G",24.3797296348906,0.31431133796574
"MT1H",4.05182247927182,0.0408540441646501
"MT1L",38.898627232159,0.473005513926755
"MT1M",39.3347694170339,0.295041067806491
"MT1P3",28.4233560913915,0.249603233765523
"MT1XP1",17.1413778265204,0.193273962011499
"MT2A",112.636845460627,0.688327408312706
"MT2P1",48.4047999552305,0.642907102615065
"MT3",4.20166481103406,-0.0349571609283856
"MT4",-4.83522831484619,0.146094942757006
"MTA1",0.729047990410922,-0.0178572107071536
"MTA2",6.37434250169202,-0.0594992632002632
"MTA3",-44.0247613695021,0.0125212497044509
"MTATP6P1",27.4237576435239,0.316011098842118
"MTATP6P27",-1.49093470408661,0.00505436649746366
"MTBP",-14.6631205514436,0.106122298041766
"MTCH1",-25.345191801875,0.0938836418862796
"MTCH2",-33.2061126967181,0.0472216764458593
"MTCL1",-51.2816202674335,-0.0381038588898307
"MTCO1P12",-0.305203481591116,-0.0498595775766184
"MTCO1P40",-0.670468982688094,-0.081917890395804
"MTCO2P12",4.58748138188207,0.150577358530356
"MTCO3P12",-0.661362856335751,0.0366079350047869
"MTCYBP21",-1.52951355380911,0.0532559711705967
"MTDH",-11.8009269783818,-0.0603569302230742
"MTERF1",-25.0155478487954,-0.098379562992441
"MTERF2",-14.6140269631211,0.0801652935059132
"MTERF3",-12.6617341626436,0.0370324531094995
"MTERF4",-2.06033787082728,0.0132434106674969
"MTF2",-30.9485670234801,-0.0633614694869727
"MTFMT",-44.1043721191682,-0.048361531215568
"MTFP1",1.91727213607981,0.148480179292219
"MTFR1",-11.7797642648185,-0.0496781344882001
"MTFR1L",-2.22739865100719,0.161204254314361
"MTG1",-0.709376955390196,-0.00058516852532481
"MTG2",-20.628834666469,-0.0482662233004381
"MTHFD1",-20.3441580496323,0.0547097750997444
"MTHFD1L",-43.9556804433315,0.0927298929217953
"MTHFD2",-6.58143340247888,0.0903542119493251
"MTHFD2L",-9.69051453372807,0.118342374636423
"MTHFR",2.0540225664319,-0.0368961530545703
"MTHFS",2.25700294509616,-0.00068785346998234
"MTHFSD",1.26435024826768,-0.0777663221998927
"MTIF2",-2.79892099685024,0.112530983808657
"MTIF3",-0.208244887583634,0.157905933386283
"MTLN",6.82120989830767,0.0832694696211257
"MTM1",-0.814218762795956,-0.041987654686885
"MTMR1",-29.9558690597527,-0.0279999799856804
"MTMR10",7.51037310610969,0.0502157353690786
"MTMR11",-7.53317830511689,0.0234500621483667
"MTMR12",-27.6058304951226,0.0182595044733999
"MTMR14",-2.21079223363064,0.0528136684590927
"MTMR2",-5.66509820267988,0.0794700155387817
"MTMR3",-4.34930206020001,-0.123984478827725
"MTMR4",-40.6328113268186,-0.123427338093679
"MTMR6",-15.9842194085794,-0.031305820210364
"MTMR7",-69.5458417167463,-0.0421304508872596
"MTMR9",-12.2760663856896,-0.0189709467796852
"MTMR9LP",15.2845356288559,0.144485300386583
"MTND1P23",5.16653618961309,0.0342348381765447
"MTND2P28",7.70068922665657,0.167044123265244
"MTND6P22",-22.2283977723266,0.240353398451916
"MTND6P25",-1.90939556918347,-0.104489427001913
"MTO1",-11.2525218415987,0.0769123106238643
"MTOR",-34.2545348403342,-0.15881643536897
"MTOR-AS1",-6.6536850512982,-0.110634197502064
"MTPAP",-1.73006009657667,0.0067752332314331
"MTPN",4.69582906837901,-0.075167765784816
"MTR",-24.6378385755272,0.085860705026049
"MTRES1",-14.199820742202,-0.156699755005934
"MTREX",-17.3412551457351,-0.235216746218416
"MTRF1",-10.1875550084572,-0.154941067204932
"MTRF1L",-1.93891060334424,0.102428789007028
"MTRR",-20.6970775731544,-0.0404316594397197
"MTSS1",4.15821787231316,0.155075154958852
"MTSS2",-5.96430883146761,-0.0796454625704942
"MTTP",-8.85714286031589,0.153781072140988
"MTURN",-24.0684470736955,0.108809551653152
"MTUS1",63.2141632440202,0.488175447949129
"MTUS2",-96.6208955498769,-0.0698841269812877
"MTUS2-AS1",-43.8477309806295,0.0231948745834517
"MTUS2-AS2",-20.8374132161348,-0.0462819796876106
"MTX1",5.74933189708374,0.121507005880942
"MTX2",-29.9084808696512,-0.0468599435564939
"MTX3",-17.2250722795695,0.133447084405731
"MUC1",-9.23293769925184,-0.232586489140225
"MUC12",-20.9679819506044,0.0827567067147567
"MUC13",-30.1150894141432,0.0507809398098107
"MUC15",-28.1017247637119,-0.126694781715015
"MUC16",-1.68615006231006,-0.0536269091565977
"MUC17",-1.0819574817366,-0.00366924246389659
"MUC19",-8.89720877853073,-0.00855488721814057
"MUC20",-4.21394294842008,0.0186621576209407
"MUC3B",-1.26703330601546,0.19745041973381
"MUC4",-4.52351657148828,0.0720517383481476
"MUC5B",-3.2824117274337,-0.199839216247131
"MUC6",-17.599200295619,-0.00936217988511844
"MUC7",-4.0908195527575,0.0684991616149502
"MUCL1",-3.22336077967542,0.126928919863854
"MUL1",2.45517806428319,0.0523687698489536
"MUS81",-14.3200922853392,0.0510971190662248
"MUSK",2.08868076407301,-0.0481554571492746
"MUTYH",-5.57475232352365,0.0507698531988797
"MVB12A",7.23233850857706,0.266415086383167
"MVB12B",-23.8424724517075,-0.0416425805558333
"MVD",-23.3249367576271,0.157402894104744
"MVK",-10.5314009690514,-0.107683770588609
"MX1",30.706162511046,0.141294567530949
"MX2",9.9807930023105,-0.0654364274291224
"MXD1",-30.6013010427796,-0.00651955273796272
"MXD3",-10.1060722119051,-0.0453257977087025
"MXD4",8.20636576372207,0.1782335330417
"MXI1",2.21931063087908,0.167576572377645
"MXRA5",10.9833487294856,0.0890810273655079
"MXRA7",16.524659554938,-0.0139546879366167
"MXRA8",11.9331971908683,0.0448459210405651
"MYADM",-8.79393125345234,-0.161766232129503
"MYADML2",-4.66379971769939,-0.0261829197472974
"MYB",-7.73900748141001,0.0533705631747933
"MYBBP1A",-7.90609381973732,-0.182236292585583
"MYBL1",-18.4401214785792,-0.126556657996042
"MYBL2",-5.30706748004041,0.160809051083768
"MYBPC1",-11.8099389365177,-0.00899081559124923
"MYBPC2",-3.04651928587842,-0.0973839015235185
"MYBPC3",-32.3454708400233,0.165560780940978
"MYBPHL",-3.58768759825193,0.0328952600318326
"MYC",-0.617788441930123,0.128428522983709
"MYCBP2",-58.7416187134677,0.032731804921702
"MYCBPAP",-9.8566389207719,-0.0505646551619135
"MYCN",-11.4281187405192,-0.0203393367779269
"MYCNOS",-4.66001684143754,0.0807538602894537
"MYCNUT",-2.99249402415635,-0.143660476167452
"MYCT1",39.7380080076842,0.643047459228228
"MYD88",16.1891361177223,0.262194522668567
"MYDGF",1.4948315551296,0.169050039660086
"MYEF2",-29.2932182038154,0.0610828695419932
"MYH1",-32.5064937926979,0.0190138872126052
"MYH10",-55.1339113728749,-0.10762212092744
"MYH11",3.92231440670253,0.16681026291267
"MYH13",-20.4575685621264,-0.0491517633382833
"MYH15",-3.5600906448173,0.000547713244017239
"MYH16",-21.5415561532097,0.0889189871733373
"MYH2",-12.4795647917655,0.0113200983584217
"MYH3",-8.41317221994709,-0.0265497815476905
"MYH4",-7.39841852470291,-0.105953550990888
"MYH6",-1.10278581891352,0.103042883988663
"MYH7",-4.94214182036533,0.0251377147988618
"MYH7B",-29.2318532100808,-0.0863242687397694
"MYH8",-1.72050988554961,0.133949072935447
"MYH9",48.9401366255966,0.364971808688524
"MYHAS",-7.57444767642614,0.104972013948734
"MYL12A",50.0930164619087,0.658905128778051
"MYL12B",40.4324453343468,0.407016489337084
"MYL3",15.3790935480703,0.182019750645878
"MYL4",1.57488265318522,-0.060314809100805
"MYL5",-7.26759789738995,0.0875500339295001
"MYL6",46.2236597372433,0.452543564636333
"MYL6B",-24.5198022571764,0.0531058585808926
"MYL6P3",2.6884758319722,-0.0443280317021162
"MYL7",-5.99281300709851,-0.0569771026781502
"MYL9",60.6596086571065,0.210475333442194
"MYLIP",-4.99802648148305,-0.00598691505359895
"MYLK",18.783299047741,0.264658890861208
"MYLK-AS1",-10.5865501831761,0.232934255394694
"MYLK2",23.041763778453,0.388013716195534
"MYLK3",-19.1942567975644,-0.0645188167021124
"MYLK4",-8.42204057991479,-0.0933681783825698
"MYLPF",-1.22007745879384,-0.0941684879428437
"MYNN",-2.81916836799308,0.104913982525508
"MYO10",37.227195615578,0.333913623681975
"MYO15A",-23.0781455945215,-0.0393336952198152
"MYO15B",7.56512854524387,0.0959350732385043
"MYO16",-73.4008062975459,0.0240305614500563
"MYO16-AS1",-21.3633987859238,-0.0437304349736122
"MYO18A",-14.5488828720441,0.105930181744006
"MYO18B",-8.61767244113648,0.0157539647100834
"MYO19",-12.8402001801639,-0.114264321531024
"MYO1B",50.1825603882408,0.247355552430001
"MYO1C",15.0844720313704,-0.0573626474022621
"MYO1D",-45.3765981838939,-0.14361107538695
"MYO1E",17.3338179427441,0.126765126494868
"MYO1F",-10.6188906616708,0.0859399936150344
"MYO1G",-22.6844859981182,-0.0123691163665612
"MYO1H",-15.3957533290199,0.0356504336792363
"MYO3A",-10.6633074296644,-0.0189184992883774
"MYO3B",-22.9161306606728,-0.0949532748853249
"MYO5A",-93.7653690021982,0.133971811486456
"MYO5B",-26.6028020178085,0.000863530020827618
"MYO5C",-1.00447861331094,0.0417740099460793
"MYO6",1.67414211431545,0.0051148114098093
"MYO7A",2.33308556206788,0.128696222316122
"MYO7B",-35.6164594715046,-0.0839406769242545
"MYO9A",-34.159443239757,0.0669527375019256
"MYO9B",-9.96010178138164,0.0793398538035061
"MYOC",-22.0548659002551,-0.149017032394894
"MYOCD",-0.955654599466232,-0.00288462203258206
"MYOCOS",-3.70205317721155,0.319745659736988
"MYOF",31.0538369127663,0.199024414529989
"MYOM1",5.41055230990323,-0.0606845741268174
"MYOM2",-27.2197079688421,0.104146000106732
"MYOM3",-0.0792200334695383,0.161711357097255
"MYORG",14.3077550988138,0.09055807024149
"MYOT",-30.0008315531966,0.117663863694964
"MYOZ2",-13.1310733253769,0.0683236182989716
"MYOZ3",-3.29521970460309,-0.103478366947627
"MYPN",-12.12940934597,-0.165450254886765
"MYRF",-15.0198755013949,0.110172329358872
"MYRFL",-37.6104161022329,-0.0495023259279676
"MYRIP",21.175228915083,0.155490432820725
"MYSM1",-33.4041190670927,-0.0465815661475476
"MYT1",-8.24597855174893,-0.0206990678263698
"MYT1L",-100.58345247633,0.0180443684883864
"MYT1L-AS1",-13.2168103452127,-0.0271584112708682
"MZF1",-18.4690489349193,-0.149914016636352
"MZF1-AS1",-16.3485942092503,0.122778963196792
"MZT1",-11.5434862584687,-0.0602290316699279
"MZT2A",7.08911684342891,0.126915359984276
"MZT2B",2.93405540887378,0.150677902999296
"N4BP1",-3.21101748379854,0.0873111872816735
"N4BP2",-2.17666055389445,0.149372900541722
"N4BP2L1",-29.6561900641847,0.0614547840975029
"N4BP2L2",-14.1931334145808,0.129423043225758
"N4BP3",3.29899873009062,0.0262944836191315
"N6AMT1",-0.0656537058901571,-0.015504122572007
"NAA11",-5.88463004922185,-0.0218635625319235
"NAA15",-41.9906276305246,-0.104603017886177
"NAA16",-17.8698893320493,0.0339496575957405
"NAA20",3.46434689993818,0.116847226362547
"NAA25",-38.0549072017304,-0.0825651329475506
"NAA30",4.58272186888283,0.223165356585308
"NAA35",-17.7258914665225,-0.0212449172256384
"NAA40",-13.0819122419609,0.0234134247298217
"NAA50",-9.13210167024361,0.0745526536737248
"NAAA",-7.76228016517378,0.0694140262094484
"NAALAD2",-71.237953458545,0.0987149663506621
"NAALADL1",11.7567779940358,0.0378332786347774
"NAALADL2",-30.3591854640691,0.0790313030725186
"NAALADL2-AS2",-11.9955699160783,-0.122984944608436
"NAB1",8.42520965688002,-0.00486823986578679
"NAB2",-14.4748076287526,-0.0236030215910358
"NABP1",-4.80587592992718,0.026331112453536
"NABP2",-0.295663570797659,0.133584166974026
"NACA",26.0100558893483,0.172305899377005
"NACA2",14.9818558947053,0.105980981845941
"NACA3P",20.7732173566426,0.0236437194228411
"NACA4P",6.29220923467859,-0.100319689767542
"NACAD",-12.813081236507,0.171830058034095
"NACC1",-7.92301147153989,0.030704111654479
"NACC2",8.93251388984433,0.00898914000261743
"NADK",6.88893622016003,-0.0319771501263449
"NADK2",-8.38253948802911,0.130495011774022
"NADSYN1",3.65455248421786,0.0429156140263085
"NAE1",-37.9760504984824,-0.143963909210227
"NAGA",5.20779597849554,0.102191959381337
"NAGK",-8.85267825115177,-0.04323505981095
"NAGPA",-48.4803391451588,-0.0521688171446674
"NAGPA-AS1",-25.4848014981597,0.0835165071172312
"NAIF1",-1.4307857906003,-0.0846437371784412
"NAIP",-17.3508843991262,0.0365509500944824
"NALCN",-94.9849052858838,-0.14961570717681
"NALCN-AS1",-6.95102612261243,-0.0538268083411013
"NAMA",-32.8630188780377,0.144442175054689
"NAMPT",42.2282378775955,0.43619591680083
"NAMPTP1",5.8278193025672,0.0227818676215665
"NANOG",-4.55630125369097,-0.0851884657018228
"NANOGP8",-20.9320303815243,-0.0274599934072339
"NANOS1",-34.8395858238304,-0.00691360467616569
"NANOS3",-15.5377813268894,-0.0924199908747974
"NANP",-5.59463693936968,0.138902593728355
"NANS",-21.7628482345139,0.180933206049981
"NAP1L1",-16.6621780973214,0.188220841971632
"NAP1L1P3",4.99121100712417,0.0251654219044969
"NAP1L2",-35.9702509741026,0.0288978917067062
"NAP1L3",-34.7880928135077,-0.0807209963061815
"NAP1L4",7.97746365758437,0.00891674731880746
"NAP1L4P3",4.27502940868675,-0.0550643182738329
"NAP1L5",-26.5745100104024,0.0380805392872937
"NAP1L6P",-3.33141357550627,-0.129650268325158
"NAPA",-17.2700716998007,0.135470752805958
"NAPA-AS1",-24.2372950249041,0.00125766123225453
"NAPEPLD",-38.8295945308169,0.020974815099482
"NAPG",-18.1700497316141,0.0478207518575156
"NAPRT",11.3886398750864,0.11649614633127
"NAPSA",1.83165835015421,0.10251649042754
"NAPSB",-12.8918153135274,0.0758152153045938
"NARF",-37.4853595348094,0.105387142915898
"NARS1",-17.7135827575504,-0.0482921098902537
"NARS2",-16.0574287798834,0.0561060049928178
"NASP",-18.3390143467123,-0.243180617268669
"NAT10",-28.1652298958974,0.124585703425044
"NAT14",-29.0056231766353,0.0108161289337633
"NAT16",-17.1633026834522,-0.0550249903144781
"NAT8",-7.87279111672459,-0.0293175696590664
"NAT8L",-30.7756201824783,0.191085128761392
"NAT9",-29.862399209899,0.0585550959880486
"NATD1",3.62423522402049,-0.0115996808932012
"NAV1",-45.5299115982758,-0.0344702243974708
